Code,Name,Type,Alcohol,Px,Px Unit,Bulk Px,Bulk Unit,URL
FC40991,"Côtes du Roussillon Cuvée Coume Marie, La Préceptorie 2019",Red Wine,15%,£12.50,Bottle,£75,Case of 6,/shop/ProductDetail.aspx?pd=FC40991
AU23181,"Blind Spot Langhorne Creek Carignan 2020",Red Wine,12.5%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=AU23181
AL15901,"Moselle ‘Les Hautes-Bassières' Pinot Noir, Château de Vaux 2019",Red Wine,13%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=AL15901
SA17583,"Lubanzi Shiraz Grenache Mourvèdre, Coastal 2020 250ml can",Red Wine,13.5%,£3.95,CAN,£94.50,Case of 24,/shop/ProductDetail.aspx?pd=SA17583
GE13501,"Schweigener Spätburgunder, Weingut Becker 2015",Red Wine,13.5%,£24,Bottle,£288,Case of 12,/shop/ProductDetail.aspx?pd=GE13501
FC40741,"Côte Roannaise Éclat de Granite, Domaine Sérol 2020",Red Wine,12.5%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=FC40741
SP13481,"El Sacramento, Rioja 2014",Red Wine,14%,£33,bottle,£198,Case of 6,/shop/ProductDetail.aspx?pd=SP13481
PW8281,"Vadio Bairrada Tinto 2017",Red Wine,13%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=PW8281
CS10961,"Château Juguet, Saint-Emilion Grand Cru 2017",Red Wine,13%,£19,Bottle,£228,Case of 12,/shop/ProductDetail.aspx?pd=CS10961
SP15721,"Asua Crianza Rioja, 2017",Red Wine,13.5%,£10.50,Bottle,£63,Case of 6,/shop/ProductDetail.aspx?pd=SP15721
SA16831,"Lubanzi Shiraz Grenache Mourvèdre, Coastal 2019",Red Wine,13.5%,£9.95,Bottle,£119,Case of 12,/shop/ProductDetail.aspx?pd=SA16831
NZ12721,"Mission Estate Hawke's Bay Merlot-Cabernet 2019",Red Wine,14%,£9.95,Bottle,£59.70,Case of 6,/shop/ProductDetail.aspx?pd=NZ12721
LO15361,"Val de Loire Vendée Moulin Blanc Pinot Noir, Jérémie Mourat 2018",Red Wine,13%,£11.95,Bottle,£71.50,Case of 6,/shop/ProductDetail.aspx?pd=LO15361
AA3381,"Birgit Braunstein Ried Glawarinza Leithaberg Blaufränkisch, Burgenland 2017",Red Wine,13.5%,£18.50,Bottle,£111,Case of 6,/shop/ProductDetail.aspx?pd=AA3381
SA17241,"Land of Hope Reserve Pinot Noir, Hemel & Aarde Ridge 2019",Red Wine,12.5%,£18.50,Bottle,£222,Case of 12,/shop/ProductDetail.aspx?pd=SA17241
NZ12741,"Mission Estate Reserve Hawkes Bay Cabernet Sauvignon 2016",Red Wine,13.5%,£12.95,Bottle,£77.70,Case of 6,/shop/ProductDetail.aspx?pd=NZ12741
LO16321,"Val de Loire Malbec, Domaine des Rochelles, J. Lebreton 2020",Red Wine,11%,£10.95,Bottle,£131,Case of 12,/shop/ProductDetail.aspx?pd=LO16321
IT32962,"Half bottle of Montepulciano d'Abruzzo Vigna Corvino 2020",Red Wine,13%,£4.75,Half Bottle,£57,Case of 12,/shop/ProductDetail.aspx?pd=IT32962
FC29451,"Madiran, Domaine Pichard 2009",Red Wine,14.5%,£16.50,Bottle,£198,Case of 12,/shop/ProductDetail.aspx?pd=FC29451
AU24111,"Yalumba Wild Ferment Barossa Shiraz 2018",Red Wine,14.5%,£15,Bottle,£90,Case of 6,/shop/ProductDetail.aspx?pd=AU24111
PW8411,"Carvalhais Duque de Viseu, Dão 2019",Red Wine,13%,£9.50,Bottle,£57,Case of 6,/shop/ProductDetail.aspx?pd=PW8411
IT32461,"Chianti Classico, Brolio 2019",Red Wine,13.5%,£16.50,Bottle,£99,Case of 6,/shop/ProductDetail.aspx?pd=IT32461
IT31461,"Langhe Nebbiolo, Anselma 2016",Red Wine,13.5%,£16,Bottle,£192,Case of 12,/shop/ProductDetail.aspx?pd=IT31461
CS9641A,"Château La Pointe, Pomerol 2014",Red Wine,13.5%,£35,Bottle,£420,Case of 12,/shop/ProductDetail.aspx?pd=CS9641A
CM23391,"Château La Garricq, Moulis 2010",Red Wine,14%,£26,Bottle,£312,Case of 12,/shop/ProductDetail.aspx?pd=CM23391
AR4401,"Mendel Unus Mendoza 2018",Red Wine,14.5%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=AR4401
SA17541,"Cape Heights Shiraz, Western Cape 2020",Red Wine,14.5%,£8.50,Bottle,£51,Case of 6,/shop/ProductDetail.aspx?pd=SA17541
GE13951,"Assmannshäuser 'Rotschiefer' Pinot Noir, Künstler 2018",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=GE13951
CM23351,"Château Cos Labory, Saint-Estèphe 2014",Red Wine,13.5%,£34,Bottle,£204,Case of 6,/shop/ProductDetail.aspx?pd=CM23351
CM20091,"Baron de Brane, Margaux 2016",Red Wine,13.5%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=CM20091
FC36871,"The Society's French Grenache 2018",Red Wine,13.5%,£7.25,Bottle,£87,Case of 12,/shop/ProductDetail.aspx?pd=FC36871
CM13751,"Hortevie, Saint-Julien 2009",Red Wine,13.5%,£30,Bottle,£360,Case of 12,/shop/ProductDetail.aspx?pd=CM13751
AU23221,"Blind Spot Strathbogie Ranges Pinot Noir 2020",Red Wine,12.5%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=AU23221
SP15901,"La Rioja Alta 904 Gran Reserva, Rioja 2011",Red Wine,14.5%,£48,Bottle,£288,Case of 6,/shop/ProductDetail.aspx?pd=SP15901
NZ12501,"Greywacke Marlborough Pinot Noir 2018",Red Wine,13.5%,£28,Bottle,£336,Case of 12,/shop/ProductDetail.aspx?pd=NZ12501
IT25161,"Brunello di Montalcino, Canalicchio di Sopra 2013",Red Wine,14.5%,£49,Bottle,£588,Case of 12,/shop/ProductDetail.aspx?pd=IT25161
GE13031,"Spätburgunder J, Ahr, Jean Stodden 2017",Red Wine,12.5%,£26,Bottle,£156,Case of 6,/shop/ProductDetail.aspx?pd=GE13031
FC40951,"Minervois, Plaisir d'Eulalie, Château Sainte Eulalie 2020",Red Wine,14.5%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=FC40951
CM14011,"Château Brane-Cantenac, Margaux 2009",Red Wine,13.5%,£79,Bottle,£474,Case of 6,/shop/ProductDetail.aspx?pd=CM14011
CE11041,"Kingston Family Vineyards Alazan Casablanca Pinot Noir 2018",Red Wine,12.5%,£28.50,bottle,£342,Case of 12,/shop/ProductDetail.aspx?pd=CE11041
CB5901,"Château Du Puch, Bordeaux 2018",Red Wine,13%,£7.25,Bottle,£87,Case of 12,/shop/ProductDetail.aspx?pd=CB5901
CB5831,"Château Passedieu, Côtes de Bourg 2018",Red Wine,14%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=CB5831
AU23341,"Andrew Peace Zweigelt 2020",Red Wine,13.5%,£8.75,Bottle,£105,Case of 12,/shop/ProductDetail.aspx?pd=AU23341
SA16881,"Catherine Marshall Pinot Noir on Sandstone Soils, Elgin 2019",Red Wine,13.5%,£14.95,Bottle,£89.50,Case of 6,/shop/ProductDetail.aspx?pd=SA16881
RH48141,"Saint-Joseph Silice, Domaine Coursodon 2016",Red Wine,14%,£22,Bottle,£264,Case of 12,/shop/ProductDetail.aspx?pd=RH48141
LO16571,"Touraine Rouge 'La Croix Angier', Alpha Loire 2019",Red Wine,12.5%,£9.50,Bottle,£57,Case of 6,/shop/ProductDetail.aspx?pd=LO16571
FC40031,"Gaillac Rouge, L'Enclos des Roses 2018",Red Wine,13.5%,£10.95,Bottle,£65.50,Case of 6,/shop/ProductDetail.aspx?pd=FC40031
CM23161,"Château Coufran, Haut-Médoc 2001",Red Wine,12.5%,£19,Bottle,£228,Case of 12,/shop/ProductDetail.aspx?pd=CM23161
CM18151,"Château Dutruch Grand Poujeaux, Moulis-en-Médoc 2014",Red Wine,13%,£20,Bottle,£240,Case of 12,/shop/ProductDetail.aspx?pd=CM18151
CE11201,"Koyle Cerro Basalto Alto Colchagua 2018",Red Wine,14.5%,£17.50,Bottle,£105,Case of 6,/shop/ProductDetail.aspx?pd=CE11201
BU78821,"Domaine Nicolas Perrault, Maranges Premier Cru Clos des Loyères 2018",Red Wine,13.5%,£24,Bottle,£288,Case of 12,/shop/ProductDetail.aspx?pd=BU78821
BU71351,"Domaine Bruno Clair, Marsannay Les Grasses Têtes 2017",Red Wine,13%,£36,Bottle,£216,Case of 6,/shop/ProductDetail.aspx?pd=BU71351
SA16021,"Luddite's Saboteur Winemaker's Selection, Bot River 2017",Red Wine,14.5%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=SA16021
RH52441,"Saint-Maurice Côtes-du-Rhône Villages Rouge de Rouville, Domaine de l'Echevin 2017",Red Wine,14.5%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=RH52441
BU63491,"Domaine de Bellene, Nuits-Saint-Georges Vieilles Vignes 2015",Red Wine,13%,£34,Bottle,£204,Case of 6,/shop/ProductDetail.aspx?pd=BU63491
AU23561,"Whistler Wines 'Get In My Belly' Barossa Valley Grenache 2020",Red Wine,13%,£19.50,Bottle,£117,Case of 6,/shop/ProductDetail.aspx?pd=AU23561
AR4421,"Weinert Cavas de Weinert Mendoza 2011",Red Wine,14.5%,£23,Bottle,£276,Case of 12,/shop/ProductDetail.aspx?pd=AR4421
SP15411,"Viña Zorzal Malayeto Garnacha, Navarra 2017",Red Wine,14%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=SP15411
RH55801,"Côtes-du-Rhône Villages Omar Khayyam, Mas du Libian 2018",Red Wine,14.5%,£12.50,Bottle,£150,Case of 12,/shop/ProductDetail.aspx?pd=RH55801
FC39171,"Saint-Mont, Château de Sabazan 2016",Red Wine,14%,£15.50,Bottle,£93,Case of 6,/shop/ProductDetail.aspx?pd=FC39171
CM23411,"Château Lalande Borie, Saint-Julien 2016",Red Wine,13.5%,£27,Bottle,£324,Case of 12,/shop/ProductDetail.aspx?pd=CM23411
CM23301,"Château Lagrave-Martillac, Pessac-Léognan 2016",Red Wine,13%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=CM23301
RH57504,"Magnum of Côtes-du-Rhône Rouge, Guigal 2017",Red Wine,14.5%,£24,Magnum,£144,Case of 6,/shop/ProductDetail.aspx?pd=RH57504
GE14351,"Dornfelder Trocken, Anselmann 2020",Red Wine,14%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=GE14351
CE10861,"Altamana Grande Reserve Maule Malbec 2018",Red Wine,13.5%,£10.95,Bottle,£131,Case of 12,/shop/ProductDetail.aspx?pd=CE10861
CB6001,"Château du Payre, Cadillac Côtes de Bordeaux 2016",Red Wine,13%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=CB6001
BG401,"Young & Wild Broadleaf Melnik, Villa Melnik 2019",Red Wine,13%,£8,bottle,£96,Case of 12,/shop/ProductDetail.aspx?pd=BG401
RH57841,"Châteauneuf-du-Pape Collection Privée Lucien Diffonty, Domaine du Haut des Terres Blanches 1971",Red Wine,13.5%,£72,Bottle,£432,Case of 6,/shop/ProductDetail.aspx?pd=RH57841
PW9011,"Quinta do Escudial Touriga Nacional, Dão 2016",Red Wine,14%,£18,Bottle,£108,Case of 6,/shop/ProductDetail.aspx?pd=PW9011
LO16331,"Touraine Les Guinetières, Domaine de la Renaudie 2019",Red Wine,14%,£8.95,Bottle,£107,Case of 12,/shop/ProductDetail.aspx?pd=LO16331
LE1191,"Domaine des Tourelles Rouge, Lebanon 2018",Red Wine,14%,£12.95,Bottle,£77.50,Case of 6,/shop/ProductDetail.aspx?pd=LE1191
GE14091,"Jechtinger Eichert Spätburgunder, Weingut Bercher 2017",Red Wine,13.5%,£25,Bottle,£300,Case of 12,/shop/ProductDetail.aspx?pd=GE14091
FC39391,"Plaimont, Moonseng Merlot-Manseng Noir, Côtes de Gascogne 2018",Red Wine,12.5%,£7.95,Bottle,£47.50,Case of 6,/shop/ProductDetail.aspx?pd=FC39391
CM23291,"Château Pavillon de Boyrein, Graves Rouge 2018",Red Wine,13%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=CM23291
CB4661,"Château Ampélia, Castillon Côtes de Bordeaux 2014",Red Wine,12%,£13.50,Bottle,£162,Case of 12,/shop/ProductDetail.aspx?pd=CB4661
BJ8711,"Château de Beauregard, Moulin-à-Vent Clos des Pérelles 2019",Red Wine,14.5%,£20,Bottle,£240,Case of 12,/shop/ProductDetail.aspx?pd=BJ8711
AU23992,"Half bottle of Bleasdale Bremerview Langhorne Creek Shiraz 2019",Red Wine,14%,£5.50,Half Bottle,£66,Case of 12,/shop/ProductDetail.aspx?pd=AU23992
AR3631,"Susana Balbo Private Edition Blend for The Wine Society 2016",Red Wine,13.5%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=AR3631
US9521,"County Line Russian River Valley Zinfandel 2018",Red Wine,14.5%,£25,Bottle,£300,Case of 12,/shop/ProductDetail.aspx?pd=US9521
PW9151,"Lavradores de Feitoria Douro Tinto 2019",Red Wine,13%,£9.95,Bottle,£119,Case of 12,/shop/ProductDetail.aspx?pd=PW9151
PW7811,"Quinta da Fonte Souto, Alentejo 2017",Red Wine,14%,£17,Bottle,£102,Case of 6,/shop/ProductDetail.aspx?pd=PW7811
GR2081,"Xinomavro Naoussa, Domaine Karydas 2016",Red Wine,13.5%,£16,Bottle,£96,Case of 6,/shop/ProductDetail.aspx?pd=GR2081
CS10031A,"Château Grand Corbin Despagne, Saint-Emilion 2015",Red Wine,14%,£34,Bottle,£408,Case of 12,/shop/ProductDetail.aspx?pd=CS10031A
CM23431,"Château Citran, Haut-Médoc 2016",Red Wine,13.5%,£23,Bottle,£138,Case of 6,/shop/ProductDetail.aspx?pd=CM23431
CE10671,"Concha y Toro Terrunyo Maipo Cabernet Sauvignon 2017",Red Wine,14%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=CE10671
US9552,"Half bottle of Seghesio Family Vineyards Sonoma County Zinfandel 2018",Red Wine,15%,£17,Half Bottle,£204,Case of 12,/shop/ProductDetail.aspx?pd=US9552
UR541,"Pisano Family Selection Grand Reserve Tannat 2017",Red Wine,14%,£15.50,Bottle,£186,Case of 12,/shop/ProductDetail.aspx?pd=UR541
PW9201,"AdegaMãe Lisboa Valley Selection Red 2020",Red Wine,13%,£7.75,Bottle,£46.50,Case of 6,/shop/ProductDetail.aspx?pd=PW9201
FC37521,"Maury Solera ‘1928' cask number 837 50cl",Red Wine,17%,£17,Bottle,£204,Case of 12,/shop/ProductDetail.aspx?pd=FC37521
UR551,"Familia Deicas, Gran Bodegón 2015",Red Wine,13.5%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=UR551
RH57091,"Côtes-du-Rhône, Les Arbousiers, Domaine la Rémejeanne 2016",Red Wine,14%,£14.50,Bottle,£174,Case of 12,/shop/ProductDetail.aspx?pd=RH57091
PW8821,"Vadio Grande Vadio, Bairrada 2015",Red Wine,13%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=PW8821
IT30941,"Vespolina Colline Novaresi, La Mostella 2017",Red Wine,12.5%,£11.50,Bottle,£69,Case of 6,/shop/ProductDetail.aspx?pd=IT30941
RH52391,"Lirac Nessun Dorma, Domaine Maby 2017",Red Wine,15%,£17,Bottle,£204,Case of 12,/shop/ProductDetail.aspx?pd=RH52391
CE11471,"Koyle Don Cande Secano Interior Itata Cinsault 2020",Red Wine,14%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=CE11471
BU54821,"Domaine Jean Chauvenet, Nuits-Saint-Georges 2012",Red Wine,13%,£30,Bottle,£180,Case of 6,/shop/ProductDetail.aspx?pd=BU54821
AU22981,"Paringa Estate Peninsula Mornington Peninsula Shiraz 2017",Red Wine,13.5%,£19.50,Bottle,£234,Case of 12,/shop/ProductDetail.aspx?pd=AU22981
LO16221,"Sancerre 'Les Cailleries', Domaine Vacheron 2018",Red Wine,14%,£25,Bottle,£300,Case of 12,/shop/ProductDetail.aspx?pd=LO16221
IT32624,"Magnum of Chianti Rufina, Villa di Vetrice 2018",Red Wine,13%,£17,Magnum,£102,Case of 6,/shop/ProductDetail.aspx?pd=IT32624
FC40161,"Domaine Gauby, Côtes Catalanes Les Calcinaires Rouge 2019",Red Wine,13.5%,£18.50,Bottle,£222,Case of 12,/shop/ProductDetail.aspx?pd=FC40161
FC39701,"Coteaux d'Aix en Provence, Chateau Vignelaure 2014",Red Wine,14%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=FC39701
CS8594,"Magnum of Château Bourgneuf, Pomerol 2011",Red Wine,13.5%,£60,Magnum,£360,Case of 6,/shop/ProductDetail.aspx?pd=CS8594
RO241,"Novac Sec, Prince Ştirbey 2017",Red Wine,13.5%,£14.50,Bottle,£87,Case of 6,/shop/ProductDetail.aspx?pd=RO241
RH57831,"Châteauneuf-du-Pape, Clos du Calvaire 2019",Red Wine,15%,£27,Bottle,£324,Case of 12,/shop/ProductDetail.aspx?pd=RH57831
IT31291,"Langhe Nebbiolo 3 Utin, Ciabot Berton 2019",Red Wine,14%,£15.50,Bottle,£186,Case of 12,/shop/ProductDetail.aspx?pd=IT31291
IT28694,"Magnum of Nebbiolo Langhe, GD Vajra 2018",Red Wine,14.5%,£42,Magnum,£252,Case of 6,/shop/ProductDetail.aspx?pd=IT28694
IT28111,"Chianti Rufina Vendemmia Selvapiana 2017",Red Wine,14%,£13.95,Bottle,£167,Case of 12,/shop/ProductDetail.aspx?pd=IT28111
CM19711,"Château Chasse-Spleen, Moulis-en-Médoc 2012",Red Wine,13%,£32,Bottle,£384,Case of 12,/shop/ProductDetail.aspx?pd=CM19711
CE11611,"Undurraga Cauquenes Estate Carignan 2019",Red Wine,14.5%,£9.50,Bottle,£114,Case of 12,/shop/ProductDetail.aspx?pd=CE11611
SA16811,"Waterford Estate Grenache Noir, Stellenbosch 2018",Red Wine,13.5%,£24.50,Bottle,£147,Case of 6,/shop/ProductDetail.aspx?pd=SA16811
RH53571,"Côte-Rôtie Brune et Blonde, Guigal 2015",Red Wine,13.5%,£45,Bottle,£270,Case of 6,/shop/ProductDetail.aspx?pd=RH53571
RH52691,"Côtes-du-Rhône Réserve, Clos du Caillou 2017",Red Wine,14.5%,£26,Bottle,£156,Case of 6,/shop/ProductDetail.aspx?pd=RH52691
PW8761,"Esporão Reserva, Alentejo 2018",Red Wine,14.5%,£15.50,Bottle,£93,Case of 6,/shop/ProductDetail.aspx?pd=PW8761
JU1491,"Vin de Savoie, Mondeuse, Cuvée Elise, Jean-François Quénard 2018",Red Wine,12.5%,£17.50,Bottle,£105,Case of 6,/shop/ProductDetail.aspx?pd=JU1491
CM19371,"Château Lanessan, Haut Médoc 2015",Red Wine,13.5%,£17,Bottle,£102,Case of 6,/shop/ProductDetail.aspx?pd=CM19371
CM19181,"Château Camensac, Haut-Médoc 2015",Red Wine,13.5%,£33,Bottle,£198,Case of 6,/shop/ProductDetail.aspx?pd=CM19181
US9441,"Bergstrom Cumberland Willamette Valley Pinot Noir 2017",Red Wine,13.5%,£38,Bottle,£456,Case of 12,/shop/ProductDetail.aspx?pd=US9441
SA17321,"Painted Wolf ‘Peloton' Cape Blend, Western Cape 2019",Red Wine,13%,£9.95,Bottle,£59.50,Case of 6,/shop/ProductDetail.aspx?pd=SA17321
RH60711,"Châteauneuf-du-Pape Les Sinards, Famille Perrin 2018",Red Wine,14.5%,£29,Bottle,£348,Case of 12,/shop/ProductDetail.aspx?pd=RH60711
IT32011,"Chianti Rufina Riserva, Frascole 2017",Red Wine,14.5%,£19,Bottle,£228,Case of 12,/shop/ProductDetail.aspx?pd=IT32011
HU1521,"Kékfrankos Reserve, Heumann 2016",Red Wine,14.5%,£15.50,Bottle,£93,CASE6,/shop/ProductDetail.aspx?pd=HU1521
GE14021,"Maximin Grünhäuser Pinot Noir 2018",Red Wine,15.5%,£35,Bottle,£420,Case of 12,/shop/ProductDetail.aspx?pd=GE14021
GE13971,"Trollinger Fellbacher Alte Reben, Aldinger 2018",Red Wine,12.5%,£16,Bottle,£192,Case of 12,/shop/ProductDetail.aspx?pd=GE13971
FC37171,"Patrimonio Rouge, Clos Alivu 2018",Red Wine,13%,£16.50,Bottle,£198,Case of 12,/shop/ProductDetail.aspx?pd=FC37171
BU56891,"Domaine Chanson, Beaune Premier Cru Clos des Fèves 2012",Red Wine,13.5%,£49,Bottle,£294,Case of 6,/shop/ProductDetail.aspx?pd=BU56891
AR3861,"Teho Tomal Vineyard La Consulta Malbec 2015",Red Wine,13.5%,£44,Bottle,£264,Case of 6,/shop/ProductDetail.aspx?pd=AR3861
RH51161,"Saint-Joseph Les Rivoires, Vignobles de Boisseyt 2017",Red Wine,14%,£28.50,bottle,£171,Case of 6,/shop/ProductDetail.aspx?pd=RH51161
IT33001,"Etna Rosso Monte Gorna Nicosia 2018",Red Wine,,£11.95,Bottle,£71.50,Case of 6,/shop/ProductDetail.aspx?pd=IT33001
FC40731,"Syrah-Viognier L’Orangeraie, Pays d'Oc, Lorgeril 2020",Red Wine,14.5%,£8.50,Bottle,£102,Case of 12,/shop/ProductDetail.aspx?pd=FC40731
CE11091,"Koyle Cerro Basalto Garnatxa 2018",Red Wine,14.5%,£14.95,Bottle,£179,Case of 12,/shop/ProductDetail.aspx?pd=CE11091
AU23401,"Wineglass Bay Louis Tasmanian Pinot Noir 2018",Red Wine,14%,£18,Bottle,£216,Case of 12,/shop/ProductDetail.aspx?pd=AU23401
SA17361,"Painted Wolf Syrah, Swartland 2017",Red Wine,13.5%,£13.95,Bottle,£83.50,Case of 6,/shop/ProductDetail.aspx?pd=SA17361
IT32054,"Magnum of Chianti Classico Volpaia 2019",Red Wine,14%,£34,Magnum,£204,Case of 6,/shop/ProductDetail.aspx?pd=IT32054
IT30501,"Fontalloro Felsina, IGT Toscana 2017",Red Wine,13.5%,£46,Bottle,£276,Case of 6,/shop/ProductDetail.aspx?pd=IT30501
IT30301,"Pinot Nero Riserva Mazon, Hofstätter 2017",Red Wine,13.5%,£28,Bottle,£168,Case of 6,/shop/ProductDetail.aspx?pd=IT30301
GR2151,"Ramnista Xinomavro Naoussa, Kir-Yianni 2017",Red Wine,14.5%,£17,Bottle,£102,Case of 6,/shop/ProductDetail.aspx?pd=GR2151
GR1831,"Mavrotragano, Hatzidakis 2017",Red Wine,15%,£34,Bottle,£204,Case of 6,/shop/ProductDetail.aspx?pd=GR1831
FC36341,"Collioure, Adéoat Rouge, Domaine Augustin 2016",Red Wine,14.5%,£25,Bottle,£150,Case of 6,/shop/ProductDetail.aspx?pd=FC36341
BU66621,"Domaine Serrigny, Savigny-lès-Beaune Premier Cru Dominode 2015",Red Wine,13%,£33,Bottle,£396,Case of 12,/shop/ProductDetail.aspx?pd=BU66621
US9701,"The Society's Exhibition Sonoma Coast Pinot Noir 2019",Red Wine,13.5%,£16,Bottle,£192,Case of 12,/shop/ProductDetail.aspx?pd=US9701
RH57521,"Brézème Rouge, Domaine de Bréseyme 2017",Red Wine,12.5%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=RH57521
FC40651,"Faugères Les Bastides, Domaine Bardi d'Alquier 2018",Red Wine,14%,£24.50,Bottle,£147,Case of 6,/shop/ProductDetail.aspx?pd=FC40651
CS10671,"Annonce de Bélair-Monange, Saint-Emilion 2015",Red Wine,15%,£58,Bottle,£348,Case of 6,/shop/ProductDetail.aspx?pd=CS10671
CM20541,"Château Tronquoy-Lalande, Saint-Estèphe 2014",Red Wine,14.5%,£32,Bottle,£384,Case of 12,/shop/ProductDetail.aspx?pd=CM20541
CE9021,"Cono Sur Silencio Cabernet Sauvignon Maipo 2011",Red Wine,13.5%,£62,Bottle,£186,Case of 3,/shop/ProductDetail.aspx?pd=CE9021
CE11121,"Concha y Toro Terrunyo Maipo Cabernet Sauvignon 2018",Red Wine,14.5%,£22,Bottle,£132,Case of 6,/shop/ProductDetail.aspx?pd=CE11121
CB4211,"Château d'Aiguilhe, Côtes de Castillon 2012",Red Wine,14.5%,£24,Bottle,£288,Case of 12,/shop/ProductDetail.aspx?pd=CB4211
AU23151,"Pauletts Polish Hill River Cabernet Sauvignon Merlot 2017",Red Wine,14.5%,£11.50,Bottle,£138,Case of 12,/shop/ProductDetail.aspx?pd=AU23151
AR4391,"Zaha Toko Vineyard Paraje Altamira Malbec 2018",Red Wine,14%,£25,Bottle,£150,Case of 6,/shop/ProductDetail.aspx?pd=AR4391
RH55361,"Cornas Patou, Domaine Dumien Serette 2018",Red Wine,13%,£28,Bottle,£168,Case of 6,/shop/ProductDetail.aspx?pd=RH55361
RH51121,"Saint-Joseph Tilde, Domaine Pierre-Jean Villa 2017",Red Wine,14%,£31.50,bottle,£189,Case of 6,/shop/ProductDetail.aspx?pd=RH51121
JU1601,"Vin de Savoie, Persan, Cuvée Les 2 Jean, Jean-François Quénard 2019",Red Wine,13%,£17.50,Bottle,£105,Case of 6,/shop/ProductDetail.aspx?pd=JU1601
BU71511,"Jean-Marc Vincent Santenay Premier Cru Beaurepaire Rouge 2017",Red Wine,13.5%,£36,Bottle,£432,Case of 12,/shop/ProductDetail.aspx?pd=BU71511
BU36401,"Domaine Robert Chevillon, Nuits-Saint-Georges 2005",Red Wine,13%,£58,Bottle,£348,Case of 6,/shop/ProductDetail.aspx?pd=BU36401
AU24121,"Torbreck The Struie Barossa Shiraz 2018",Red Wine,15%,£43,Bottle,£258,Case of 6,/shop/ProductDetail.aspx?pd=AU24121
SA17594,"Magnum of Kanonkop Kadette Cape Blend, Stellenbosch 2019",Red Wine,14%,£21,Magnum,£126,Case of 6,/shop/ProductDetail.aspx?pd=SA17594
NZ9811,"Ata Rangi Martinborough Pinot Noir 2015",Red Wine,13.5%,£50,Bottle,£300,Case of 6,/shop/ProductDetail.aspx?pd=NZ9811
NZ12651,"Ata Rangi Crimson Martinborough Pinot Noir 2018",Red Wine,13.5%,£24,Bottle,£288,Case of 12,/shop/ProductDetail.aspx?pd=NZ12651
IT30401,"Vigna del Sorbo Chianti Classico Gran Selezione 2017",Red Wine,15%,£48,Bottle,£288,Case of 6,/shop/ProductDetail.aspx?pd=IT30401
IT26871,"Langhe Bricco del Drago, Poderi Colla 2016",Red Wine,13.5%,£19,Bottle,£228,Case of 12,/shop/ProductDetail.aspx?pd=IT26871
FC40841,"Rouge Tradition, Domaine Richeaume 2017",Red Wine,14%,£16.50,Bottle,£198,Case of 12,/shop/ProductDetail.aspx?pd=FC40841
BU69501,"Jérôme Galeyrand, Gevrey-Chambertin Billard 2016",Red Wine,13%,£43,Bottle,£516,Case of 12,/shop/ProductDetail.aspx?pd=BU69501
US8451,"Stony Hill Napa Cabernet Sauvignon 2013",Red Wine,13%,£58,Bottle,£696,Case of 12,/shop/ProductDetail.aspx?pd=US8451
RH57131,"Chatus, Monnaie d'Or, IGP Ardèche, Vignerons Ardéchois 2018",Red Wine,13.5%,£18.50,Bottle,£111,Case of 6,/shop/ProductDetail.aspx?pd=RH57131
RH11221,"Côte-Rôtie Grandes Places, Gerin 2001",Red Wine,13%,£95,Bottle,£570,CASE6,/shop/ProductDetail.aspx?pd=RH11221
GR2001,"Xinomavro Naoussa, Markovitis 2015",Red Wine,12.5%,£20,Bottle,£120,Case of 6,/shop/ProductDetail.aspx?pd=GR2001
